abn,isCurrent,replacedFrom,entityStatus,effectiveFrom,effectiveTo,entityTypeCode,entityDescription,acnc_status,acnc_status_from,acnc_status_to,record_last_updated,gst,dgr,main_trading_names,other_trading_names,main_business_physical_address,tax_concession_endorsements
69843539724,Y,0001-01-01,Active,2023-07-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2024-05-20,0001-01-01,2024-07-08,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2720"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}]"
79262996153,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2720"", ""effectiveFrom"": ""2014-12-17"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
80076275378,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
43775823791,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2009-01-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2000-07-06"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""BATLOW SEARCH & RESCUE INC"", ""effectiveFrom"": ""2000-06-17""}","{""organisationName"": ""BATLOW SEARCH & RESCUE INC"", ""effectiveFrom"": ""2000-06-17""}","{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2014-12-31"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
54419785877,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-10-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
67964567863,Y,0001-01-01,Active,2003-07-09,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2011-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2009-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""S.M.A.R.T"", ""effectiveFrom"": ""2003-07-09""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2018-11-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2003-07-09"", ""effectiveTo"": ""0001-01-01""}]"
78614423418,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2020-09-14,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2007-03-28"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2014-09-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
29234122134,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2014-06-27,0001-01-01,2020-06-03,,"{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Items 1 & 4""}","{""organisationName"": ""BATLOW HISTORICAL SOCIETY"", ""effectiveFrom"": ""2000-05-25""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2016-11-13"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
50300331919,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""BATLOW CENTRAL SCHOOL PARENTS AND CITIZENS ASSOCIATION"", ""effectiveFrom"": ""2000-06-14""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2014-01-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
75349327058,Y,0001-01-01,Active,2020-09-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2025-05-01,0001-01-01,2025-07-08,"{""effectiveFrom"": ""2021-06-01"", ""effectiveTo"": ""0001-01-01""}",,,,"{""stateCode"": ""NSW"", ""postcode"": ""2730"", ""effectiveFrom"": ""2023-01-14"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2025-05-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2025-05-01"", ""effectiveTo"": ""0001-01-01""}]"
77658141765,Y,0001-01-01,Active,2022-03-18,0001-01-01,PUB,Australian Public Company,Registered,2022-03-18,0001-01-01,2022-07-29,,"{""endorsedFrom"": ""2022-03-18"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2022-03-18"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2022-03-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2022-03-18"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2022-03-18"", ""effectiveTo"": ""0001-01-01""}]"
23207431386,Y,0001-01-01,Active,2005-07-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""Snowy River RSL Sub Branch of Australia"", ""effectiveFrom"": ""2005-07-01""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2016-12-05"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2006-08-02"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
72055402447,Y,0001-01-01,Active,2000-01-01,0001-01-01,PUB,Australian Public Company,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2001-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""BERRIDALE AGED CARE CENTRE LTD"", ""effectiveFrom"": ""2000-06-07""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2014-09-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
78800556682,Y,0001-01-01,Active,2023-02-28,0001-01-01,OIE,Other Incorporated Entity,Registered,2023-02-28,0001-01-01,2023-05-23,"{""effectiveFrom"": ""2023-02-28"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2023-05-15"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}",,,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2023-02-28"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-02-28"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-02-28"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2023-02-28"", ""effectiveTo"": ""0001-01-01""}]"
91449528191,Y,0001-01-01,Active,2002-09-24,0001-01-01,OIE,Other Incorporated Entity,Registered,2022-02-14,0001-01-01,2022-03-11,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2018-08-29"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2022-02-14"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2022-02-14"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2022-02-14"", ""effectiveTo"": ""0001-01-01""}]"
12465631754,Y,0001-01-01,Active,2000-05-04,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""ANGLICAN PARISH OF BERRIDALE AND SNOWY MOUNTAINS"", ""effectiveFrom"": ""2000-05-04""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2017-06-29"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
17375990600,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""BERRIDALE P&C ASSOCIATION"", ""effectiveFrom"": ""2000-06-19""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2628"", ""effectiveFrom"": ""2014-01-11"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2002-01-01"", ""effectiveTo"": ""0001-01-01""}]"
43238218453,Y,0001-01-01,Active,2010-02-24,0001-01-01,FXT,Fixed Trust,Registered,2012-12-03,0001-01-01,2024-02-01,,"{""endorsedFrom"": ""2024-01-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""The Wired Lab Culture Trust"", ""effectiveFrom"": ""2010-02-24""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2018-03-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}]"
51818189732,Y,0001-01-01,Active,2000-04-30,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""ANGLICAN PARISH OF GUNDAGAI"", ""effectiveFrom"": ""2000-04-30""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2017-06-29"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
24573800137,Y,0001-01-01,Active,2000-04-27,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""GUNDAGAI NEIGHBOURHOOD CENTRE INCORPORATED"", ""effectiveFrom"": ""2000-04-27""}","{""organisationName"": ""COMMUNITY TECHNOLOGY CENTRE"", ""effectiveFrom"": ""2001-10-03""}","{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2017-10-26"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
27865593843,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2017-06-30"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
76278375534,Y,0001-01-01,Active,2010-02-24,0001-01-01,FXT,Fixed Trust,Registered,2014-02-24,0001-01-01,2019-04-10,,,"{""organisationName"": ""The WIred Lab Environment Trust"", ""effectiveFrom"": ""2010-02-24""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2014-06-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2014-01-01"", ""effectiveTo"": ""0001-01-01""}]"
17543685844,Y,0001-01-01,Active,1999-11-01,0001-01-01,TRT,Other trust,Registered,2012-12-03,0001-01-01,2019-04-09,,,"{""organisationName"": ""ALICE AND MYRA JOWETT EDUCATION TRUST"", ""effectiveFrom"": ""2000-06-26""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2000-06-26"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
53069445370,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2000-05-20"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
58250774276,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,"{""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""GUNDAGAI COMMUNITY BAPTIST CHURCH"", ""effectiveFrom"": ""2000-06-26""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2000-06-26"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
74982078507,Y,0001-01-01,Active,2010-09-03,0001-01-01,OIE,Other Incorporated Entity,Registered,2023-07-01,0001-01-01,2023-10-04,,,"{""organisationName"": ""gundagai mens shed"", ""effectiveFrom"": ""2010-09-03""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2019-04-29"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2023-07-01"", ""effectiveTo"": ""0001-01-01""}]"
48474270139,Y,0001-01-01,Active,2000-04-11,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-10,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}","{""endorsedFrom"": ""2000-07-01"", ""endorsedTo"": ""0001-01-01"", ""isCurrentIndicator"": ""Y"", ""entityEndorsement"": ""Endorsed DGR"", ""itemNumber"": ""Item 1""}","{""organisationName"": ""URALBA HOSTEL"", ""effectiveFrom"": ""2000-04-11""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2014-12-15"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Exemption"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
50702291374,Y,0001-01-01,Active,2000-04-14,0001-01-01,OIE,Other Incorporated Entity,Registered,2019-01-01,0001-01-01,2019-04-15,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""GUNDAGAI PRESCHOOL KINDERGARTEN"", ""effectiveFrom"": ""2000-04-14""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2016-06-21"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2019-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2019-01-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2019-01-01"", ""effectiveTo"": ""0001-01-01""}]"
66975404331,Y,0001-01-01,Active,1999-11-01,0001-01-01,UIE,Other Unincorporated Entity,Registered,2012-12-03,0001-01-01,2019-04-09,,,,,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2016-09-12"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
85480767579,Y,0001-01-01,Active,1999-11-01,0001-01-01,OIE,Other Incorporated Entity,Registered,2012-12-03,0001-01-01,2020-01-14,"{""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}",,"{""organisationName"": ""NANGUS RECREATION RESERVE AND PUBLIC HALL TRUST"", ""effectiveFrom"": ""2000-06-28""}",,"{""stateCode"": ""NSW"", ""postcode"": ""2722"", ""effectiveFrom"": ""2018-08-09"", ""effectiveTo"": ""0001-01-01""}","[{""endorsementType"": ""GST Concession"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""FBT Rebate"", ""effectiveFrom"": ""2005-07-01"", ""effectiveTo"": ""0001-01-01""}, {""endorsementType"": ""Income Tax Exemption"", ""effectiveFrom"": ""2000-07-01"", ""effectiveTo"": ""0001-01-01""}]"
